award_year,season,player,nationality,position,squad,league,nineties,tackles_won,interceptions,blocks,clearances,prog_passes,tackle_pct,aerial_win_pct,psxg_net,save_pct
2024,2324,Henrikh Mkhitaryan,ARM,MF,Inter,Serie A,30.9,34,29,23,43,192.0,49.0,48.4,,
2024,2324,Yann Sommer,SUI,GK,Inter,Serie A,34.0,1,0,1,7,0.0,100.0,75.0,6.5,82.7
2024,2324,Nicolò Barella,ITA,MF,Inter,Serie A,31.6,30,10,31,12,278.0,30.2,57.1,,
2024,2324,Marcus Thuram,FRA,FW,Inter,Serie A,29.9,15,4,26,19,47.0,30.8,62.5,,
2024,2324,Hakan Çalhanoğlu,TUR,MF,Inter,Serie A,28.4,33,24,29,22,186.0,65.3,59.1,,
2024,2324,Lautaro Martínez,ARG,FW,Inter,Serie A,29.5,16,20,30,10,80.0,21.1,58.5,,
2024,2324,Federico Dimarco,ITA,DF,Inter,Serie A,23.1,25,9,18,34,100.0,48.6,40.0,,
2024,2324,Alessandro Bastoni,ITA,DF,Inter,Serie A,25.2,33,23,25,48,142.0,65.0,56.1,,
2024,2324,Matteo Darmian,ITA,DF,Inter,Serie A,26.7,22,13,27,55,72.0,37.7,54.1,,
2024,2324,Francesco Acerbi,ITA,DF,Inter,Serie A,26.5,13,32,20,77,87.0,78.6,65.4,,
2024,2324,Benjamin Pavard,FRA,DF,Inter,Serie A,18.6,21,32,25,44,89.0,83.3,56.5,,
2024,2324,Denzel Dumfries,NED,DF,Inter,Serie A,18.2,13,12,15,33,51.0,39.1,66.7,,
2024,2324,Stefan de Vrij,NED,DF,Inter,Serie A,17.6,13,24,22,51,43.0,53.3,64.8,,
2024,2324,Carlos Augusto,BRA,DF,Inter,Serie A,19.2,21,16,20,52,54.0,68.2,69.4,,
2024,2324,Yann Aurel Bisseck,GER,DF,Inter,Serie A,10.0,6,5,10,23,30.0,66.7,51.4,,
2024,2324,Davide Frattesi,ITA,MF,Inter,Serie A,10.6,6,5,9,19,37.0,50.0,48.3,,
2024,2324,Kristjan Asllani,ALB,MF,Inter,Serie A,8.7,2,11,9,8,32.0,18.2,36.4,,
2024,2324,Alexis Sánchez,CHI,FW,Inter,Serie A,8.5,6,1,4,3,53.0,25.0,38.1,,
2024,2324,Marko Arnautović,AUT,FW,Inter,Serie A,8.9,4,5,8,5,20.0,57.1,36.4,,
2024,2324,Emil Audero,ITA,GK,Inter,Serie A,3.7,0,0,0,1,0.0,0.0,100.0,0.1,72.7
2024,2324,Davy Klaassen,NED,MF,Inter,Serie A,2.3,2,3,5,4,7.0,33.3,80.0,,
2024,2324,Juan Cuadrado,COL,DF,Inter,Serie A,3.0,3,1,6,2,11.0,60.0,0.0,,
2024,2324,Tajon Buchanan,CAN,DF,Inter,Serie A,1.8,1,0,1,4,4.0,50.0,0.0,,
2024,2324,Stefano Sensi,ITA,MF,Inter,Serie A,0.5,1,1,1,0,3.0,33.3,0.0,,
2024,2324,Raffaele Di Gennaro,ITA,GK,Inter,Serie A,0.3,0,0,0,0,0.0,0.0,0.0,0.5,100.0
2024,2324,Ebenezer Akinsanmiro,NGA,MF,Inter,Serie A,0.2,0,0,0,0,2.0,0.0,0.0,,
2024,2324,Lucien Agoume,FRA,MF,Inter,Serie A,0.1,0,0,0,0,0.0,0.0,100.0,,
2024,2324,Tijjani Reijnders,NED,MF,Milan,Serie A,31.3,25,18,26,26,204.0,48.8,30.8,,
2024,2324,Christian Pulisic,USA,"FW,MF",Milan,Serie A,28.9,26,10,20,10,87.0,56.7,38.1,,
2024,2324,Theo Hernández,FRA,DF,Milan,Serie A,31.0,17,23,33,42,166.0,50.0,61.7,,
2024,2324,Mike Maignan,FRA,GK,Milan,Serie A,29.0,0,1,1,4,0.0,100.0,87.5,-4.2,77.5
2024,2324,Rafael Leão,POR,FW,Milan,Serie A,27.9,10,9,15,19,117.0,61.5,58.5,,
2024,2324,Olivier Giroud,FRA,FW,Milan,Serie A,26.3,11,6,14,22,28.0,14.3,50.9,,
2024,2324,Davide Calabria,ITA,DF,Milan,Serie A,24.3,38,24,26,49,140.0,61.1,30.8,,
2024,2324,Ruben Loftus-Cheek,ENG,MF,Milan,Serie A,23.0,18,9,24,10,74.0,55.6,58.1,,
2024,2324,Fikayo Tomori,ENG,DF,Milan,Serie A,23.6,24,26,34,75,63.0,62.1,52.7,,
2024,2324,Alessandro Florenzi,ITA,DF,Milan,Serie A,19.2,21,20,16,25,106.0,54.2,29.2,,
2024,2324,Malick Thiaw,GER,DF,Milan,Serie A,18.0,17,13,23,55,70.0,48.0,63.8,,
2024,2324,Yacine Adli,FRA,MF,Milan,Serie A,15.6,17,20,22,15,125.0,37.1,60.0,,
2024,2324,Matteo Gabbia,ITA,DF,Milan,Serie A,14.2,20,10,11,48,42.0,75.0,66.0,,
2024,2324,Simon Kjær,DEN,DF,Milan,Serie A,13.0,15,14,22,46,52.0,63.6,57.5,,
2024,2324,Yunus Musah,USA,"MF,FW",Milan,Serie A,16.4,14,10,18,16,64.0,53.3,43.8,,
2024,2324,Ismaël Bennacer,ALG,MF,Milan,Serie A,12.8,19,12,12,9,68.0,50.0,40.6,,
2024,2324,Samuel Chukwueze,NGA,FW,Milan,Serie A,11.3,7,6,3,3,51.0,52.9,34.6,,
2024,2324,Luka Jović,SRB,FW,Milan,Serie A,9.7,4,1,3,9,22.0,66.7,53.1,,
2024,2324,Rade Krunić,BIH,MF,Milan,Serie A,7.6,8,11,7,14,24.0,44.4,64.7,,
2024,2324,Marco Sportiello,ITA,GK,Milan,Serie A,7.0,0,0,0,2,0.0,0.0,0.0,-1.1,69.7
2024,2324,Noah Okafor,SUI,"FW,MF",Milan,Serie A,9.9,4,0,8,10,15.0,30.0,35.0,,
2024,2324,Pierre Kalulu,FRA,DF,Milan,Serie A,4.2,1,1,4,12,19.0,50.0,27.3,,
2024,2324,Tommaso Pobega,ITA,MF,Milan,Serie A,3.5,9,6,10,7,11.0,46.2,50.0,,
2024,2324,Antonio Mirante,ITA,GK,Milan,Serie A,2.0,0,0,0,1,0.0,0.0,100.0,0.1,62.5
2024,2324,Filippo Terracciano,ITA,"DF,FW",Milan,Serie A,0.8,2,0,3,1,1.0,33.3,0.0,,
2024,2324,Jan-Carlo Simic,SRB,DF,Milan,Serie A,1.6,1,0,5,3,6.0,0.0,50.0,,
2024,2324,Luka Romero,ARG,"FW,MF",Milan,Serie A,1.0,0,0,2,0,3.0,0.0,50.0,,
2024,2324,Davide Bartesaghi,ITA,"DF,MF",Milan,Serie A,0.9,0,0,1,7,3.0,50.0,100.0,,
2024,2324,Alejandro Jiménez,ESP,DF,Milan,Serie A,0.8,1,0,0,4,2.0,40.0,0.0,,
2024,2324,Marco Pellegrino,ARG,DF,Milan,Serie A,0.8,1,1,1,2,3.0,0.0,50.0,,
2024,2324,Mattia Caldara,ITA,DF,Milan,Serie A,0.4,1,1,1,1,2.0,100.0,100.0,,
2024,2324,Kevin Zeroli,ITA,MF,Milan,Serie A,0.3,1,0,1,1,1.0,0.0,50.0,,
2024,2324,Chaka Traorè,CIV,FW,Milan,Serie A,0.2,1,0,1,0,0.0,50.0,0.0,,
2024,2324,Francesco Camarda,ITA,FW,Milan,Serie A,0.2,0,0,0,0,0.0,0.0,0.0,,
2024,2324,Lapo Nava,ITA,GK,Milan,Serie A,0.0,0,0,0,0,0.0,0.0,0.0,-0.1,50.0
2024,2324,Gleison Bremer,BRA,DF,Juventus,Serie A,35.9,42,40,45,147,120.0,72.4,64.6,,
2024,2324,Wojciech Szczęsny,POL,GK,Juventus,Serie A,35.0,0,1,0,11,0.0,0.0,75.0,0.3,74.1
2024,2324,Manuel Locatelli,ITA,MF,Juventus,Serie A,33.4,43,25,43,65,232.0,53.4,63.4,,
2024,2324,Adrien Rabiot,FRA,MF,Juventus,Serie A,29.5,39,25,26,34,120.0,66.7,57.4,,
2024,2324,Federico Gatti,ITA,DF,Juventus,Serie A,29.3,19,19,26,90,122.0,79.2,61.7,,
2024,2324,Weston McKennie,USA,"MF,DF",Juventus,Serie A,28.8,29,18,28,69,92.0,63.0,52.1,,
2024,2324,Andrea Cambiaso,ITA,"DF,FW",Juventus,Serie A,26.4,30,11,28,26,71.0,58.1,44.8,,
2024,2324,Danilo,BRA,DF,Juventus,Serie A,27.2,36,37,34,94,161.0,66.7,57.8,,
2024,2324,Dušan Vlahović,SRB,FW,Juventus,Serie A,25.6,5,1,4,11,46.0,36.4,41.1,,
2024,2324,Filip Kostić,SRB,DF,Juventus,Serie A,20.2,23,9,29,43,88.0,51.5,39.3,,
2024,2324,Federico Chiesa,ITA,FW,Juventus,Serie A,24.4,10,6,17,4,70.0,23.1,0.0,,
2024,2324,Fabio Miretti,ITA,MF,Juventus,Serie A,12.3,14,7,10,6,43.0,38.5,20.0,,
2024,2324,Daniele Rugani,ITA,DF,Juventus,Serie A,13.2,9,9,11,42,46.0,80.0,51.0,,
2024,2324,Timothy Weah,USA,"DF,FW",Juventus,Serie A,14.0,20,5,12,15,48.0,75.0,43.5,,
2024,2324,Kenan Yıldız,TUR,"FW,DF",Juventus,Serie A,10.6,9,1,6,4,40.0,50.0,41.0,,
2024,2324,Alex Sandro,BRA,DF,Juventus,Serie A,8.0,7,15,13,23,43.0,80.0,57.1,,
2024,2324,Moise Kean,ITA,FW,Juventus,Serie A,7.3,4,2,4,5,6.0,33.3,62.5,,
2024,2324,Arkadiusz Milik,POL,FW,Juventus,Serie A,10.2,5,5,7,3,22.0,60.0,42.9,,
2024,2324,Samuel Iling-Junior,ENG,"DF,MF",Juventus,Serie A,9.0,13,6,17,19,25.0,61.1,75.0,,
2024,2324,Nicolò Fagioli,ITA,MF,Juventus,Serie A,4.9,3,4,3,1,23.0,42.9,100.0,,
2024,2324,Carlos Alcaraz,ARG,MF,Juventus,Serie A,4.2,6,5,5,4,27.0,50.0,18.2,,
2024,2324,Hans Nicolussi Caviglia,ITA,MF,Juventus,Serie A,3.0,2,0,5,2,14.0,66.7,50.0,,
2024,2324,Mattia Perin,ITA,GK,Juventus,Serie A,2.5,0,0,0,1,0.0,0.0,0.0,0.2,80.0
2024,2324,Mattia De Sciglio,ITA,DF,Juventus,Serie A,0.5,0,1,1,2,3.0,0.0,0.0,,
2024,2324,Paul Pogba,FRA,MF,Juventus,Serie A,0.6,1,1,0,1,5.0,100.0,100.0,,
2024,2324,Carlo Pinsoglio,ITA,GK,Juventus,Serie A,0.5,0,0,0,0,0.0,0.0,0.0,0.5,100.0
2024,2324,Joseph Nonge,BEL,MF,Juventus,Serie A,0.3,0,0,0,1,2.0,0.0,100.0,,
2024,2324,Tiago Djaló,POR,DF,Juventus,Serie A,0.2,0,0,1,1,2.0,0.0,0.0,,
2024,2324,Dean Huijsen,ESP,DF,Juventus,Serie A,0.1,0,0,0,1,2.0,0.0,0.0,,
2024,2324,Nikola Sekulov,ITA,FW,Juventus,Serie A,0.1,0,0,0,0,0.0,0.0,0.0,,
2024,2324,Leonardo Cerri,ITA,DF,Juventus,Serie A,0.1,0,0,0,0,0.0,0.0,0.0,,
2024,2324,Berat Djimsiti,ALB,DF,Atalanta,Serie A,31.3,24,57,53,99,79.0,61.3,62.6,,
2024,2324,Ederson,BRA,MF,Atalanta,Serie A,30.9,46,40,47,33,207.0,69.4,58.3,,
2024,2324,Giorgio Scalvini,ITA,DF,Atalanta,Serie A,27.3,32,57,43,70,111.0,48.7,67.5,,
2024,2324,Marten de Roon,NED,"MF,DF",Atalanta,Serie A,28.9,43,40,36,54,178.0,42.7,56.5,,
2024,2324,Teun Koopmeiners,NED,MF,Atalanta,Serie A,28.2,24,10,33,34,166.0,34.0,44.8,,
2024,2324,Matteo Ruggeri,ITA,DF,Atalanta,Serie A,26.2,14,22,42,42,135.0,50.0,57.8,,
2024,2324,Marco Carnesecchi,ITA,GK,Atalanta,Serie A,25.9,0,0,0,20,0.0,0.0,87.5,0.8,75.7
2024,2324,Sead Kolašinac,BIH,DF,Atalanta,Serie A,24.2,32,21,22,47,94.0,61.2,51.5,,
2024,2324,Charles De Ketelaere,BEL,"FW,MF",Atalanta,Serie A,21.7,20,7,29,6,120.0,44.4,52.1,,
2024,2324,Davide Zappacosta,ITA,DF,Atalanta,Serie A,20.7,20,5,29,19,78.0,47.1,40.9,,
2024,2324,Mario Pašalić,CRO,"MF,FW",Atalanta,Serie A,21.8,17,16,28,34,120.0,45.2,55.4,,
2024,2324,Ademola Lookman,NGA,"FW,MF",Atalanta,Serie A,20.4,13,9,18,0,95.0,36.4,46.2,,
2024,2324,Gianluca Scamacca,ITA,FW,Atalanta,Serie A,15.8,9,4,7,8,41.0,50.0,38.2,,
2024,2324,Aleksei Miranchuk,RUS,"MF,FW",Atalanta,Serie A,12.7,6,2,6,5,72.0,38.5,38.9,,
2024,2324,Juan Musso,ARG,GK,Atalanta,Serie A,11.0,0,0,0,6,0.0,100.0,100.0,-1.2,70.6
2024,2324,Emil Holm,SWE,DF,Atalanta,Serie A,9.9,17,7,24,25,26.0,42.9,53.8,,
2024,2324,Hans Hateboer,NED,DF,Atalanta,Serie A,12.3,5,4,21,21,40.0,33.3,60.7,,
2024,2324,Rafael Tolói,ITA,DF,Atalanta,Serie A,9.9,8,13,8,27,47.0,50.0,54.8,,
2024,2324,Isak Hien,SWE,DF,Atalanta,Serie A,9.4,12,11,11,29,23.0,50.0,68.9,,
2024,2324,Mitchel Bakker,NED,DF,Atalanta,Serie A,4.2,3,3,5,6,10.0,16.7,80.0,,
2024,2324,El Bilal Touré,MLI,FW,Atalanta,Serie A,4.2,1,1,0,2,10.0,0.0,50.0,,
2024,2324,Luis Muriel,COL,"FW,MF",Atalanta,Serie A,4.5,2,1,4,0,24.0,100.0,46.2,,
2024,2324,Duván Zapata,COL,FW,Atalanta,Serie A,1.2,0,0,0,1,3.0,0.0,50.0,,
2024,2324,Giovanni Bonfanti,ITA,DF,Atalanta,Serie A,1.0,2,1,1,1,1.0,66.7,33.3,,
2024,2324,Nadir Zortea,ITA,DF,Atalanta,Serie A,1.7,4,1,2,3,10.0,25.0,0.0,,
2024,2324,Michel Ndary Adopo,FRA,MF,Atalanta,Serie A,1.2,3,0,0,2,9.0,100.0,75.0,,
2024,2324,José Luis Palomino,ARG,DF,Atalanta,Serie A,0.3,1,1,2,6,2.0,100.0,100.0,,
2024,2324,Francesco Rossi,ITA,GK,Atalanta,Serie A,0.1,0,0,0,0,0.0,0.0,0.0,0.8,100.0
2024,2324,Leonardo Mendicino,ITA,MF,Atalanta,Serie A,0.0,0,0,0,0,0.0,0.0,0.0,,
2024,2324,Lukasz Skorupski,POL,GK,Bologna,Serie A,32.0,2,1,0,11,1.0,66.7,33.3,-1.4,75.5
2024,2324,Joshua Zirkzee,NED,FW,Bologna,Serie A,30.7,20,3,25,36,86.0,54.2,42.6,,
2024,2324,Lewis Ferguson,SCO,MF,Bologna,Serie A,30.1,21,17,25,27,142.0,43.2,45.9,,
2024,2324,Remo Freuler,SUI,MF,Bologna,Serie A,29.2,50,36,37,53,165.0,55.1,42.6,,
2024,2324,Sam Beukema,NED,DF,Bologna,Serie A,28.3,11,15,35,99,76.0,64.0,56.1,,
2024,2324,Stefan Posch,AUT,DF,Bologna,Serie A,26.8,46,18,27,72,123.0,55.7,54.0,,
2024,2324,Riccardo Calafiori,ITA,DF,Bologna,Serie A,26.1,32,50,38,74,96.0,68.8,71.4,,
2024,2324,Victor Bernth Kristiansen,DEN,DF,Bologna,Serie A,25.6,34,12,35,45,123.0,57.1,55.8,,
2024,2324,Michel Aebischer,SUI,MF,Bologna,Serie A,24.8,20,12,28,22,125.0,44.1,40.7,,
2024,2324,Jhon Lucumí,COL,DF,Bologna,Serie A,24.6,29,16,32,68,93.0,75.0,50.9,,
2024,2324,Alexis Saelemaekers,BEL,"FW,MF",Bologna,Serie A,21.0,22,13,13,10,77.0,44.4,53.3,,
2024,2324,Dan Ndoye,SUI,"FW,MF",Bologna,Serie A,19.7,15,10,20,14,36.0,43.6,30.4,,
2024,2324,Riccardo Orsolini,ITA,"FW,MF",Bologna,Serie A,19.9,14,8,25,19,71.0,30.0,48.5,,
2024,2324,Giovanni Fabbian,ITA,"MF,FW",Bologna,Serie A,11.7,10,7,5,11,17.0,58.3,43.6,,
2024,2324,Charalambos Lykogiannis,GRE,DF,Bologna,Serie A,10.0,6,5,15,30,35.0,50.0,55.2,,
2024,2324,Nikola Moro,CRO,MF,Bologna,Serie A,9.3,16,7,14,10,58.0,53.3,23.5,,
2024,2324,Kacper Urbanski,POL,"MF,FW",Bologna,Serie A,10.3,10,4,15,14,31.0,46.2,64.7,,
2024,2324,Lorenzo De Silvestri,ITA,DF,Bologna,Serie A,7.5,8,6,9,27,27.0,57.1,64.3,,
2024,2324,Federico Ravaglia,ITA,GK,Bologna,Serie A,5.9,0,0,0,2,0.0,0.0,100.0,2.4,83.3
2024,2324,Oussama El Azzouzi,MAR,MF,Bologna,Serie A,6.1,7,6,8,12,19.0,50.0,31.3,,
2024,2324,Jens Odgaard,DEN,"FW,MF",Bologna,Serie A,4.8,4,1,9,3,9.0,33.3,44.4,,
2024,2324,Jesper Karlsson,SWE,FW,Bologna,Serie A,3.8,3,4,4,1,16.0,25.0,0.0,,
2024,2324,Santiago Castro,ARG,FW,Bologna,Serie A,2.7,1,1,1,1,1.0,33.3,41.7,,
2024,2324,Sydney van Hooijdonk,NED,FW,Bologna,Serie A,2.4,0,1,1,4,2.0,50.0,29.4,,
2024,2324,Tommaso Corazza,ITA,DF,Bologna,Serie A,2.2,4,5,2,3,14.0,44.4,0.0,,
2024,2324,Nicolás Domínguez,ARG,MF,Bologna,Serie A,1.1,0,0,3,2,9.0,0.0,100.0,,
2024,2324,Kevin Bonifazi,ITA,DF,Bologna,Serie A,1.0,0,0,0,7,1.0,50.0,0.0,,
2024,2324,Nicola Bagnolini,ITA,GK,Bologna,Serie A,0.1,0,0,0,0,0.0,0.0,0.0,0.0,100.0
2024,2324,Bryan Cristante,ITA,"MF,DF",Roma,Serie A,36.5,41,25,36,55,234.0,56.0,57.7,,
2024,2324,Gianluca Mancini,ITA,DF,Roma,Serie A,31.9,20,36,38,77,139.0,40.7,56.0,,
2024,2324,Leandro Paredes,ARG,MF,Roma,Serie A,29.3,36,29,26,43,214.0,42.9,82.4,,
2024,2324,Romelu Lukaku,BEL,FW,Roma,Serie A,29.3,5,0,7,19,37.0,50.0,48.1,,
2024,2324,Diego Llorente,ESP,DF,Roma,Serie A,24.1,19,22,40,79,75.0,45.8,46.2,,
2024,2324,Obite N'Dicka,CIV,DF,Roma,Serie A,24.1,18,16,30,75,87.0,60.0,58.5,,
2024,2324,Paulo Dybala,ARG,"FW,MF",Roma,Serie A,21.8,13,3,12,6,122.0,11.1,25.0,,
2024,2324,Rui Patrício,POR,GK,Roma,Serie A,23.0,0,0,1,3,0.0,0.0,100.0,-1.6,66.2
2024,2324,Lorenzo Pellegrini,ITA,MF,Roma,Serie A,20.7,20,20,28,22,94.0,33.3,41.4,,
2024,2324,Rasmus Kristensen,DEN,DF,Roma,Serie A,19.4,19,8,27,50,40.0,56.0,58.8,,
2024,2324,Stephan El Shaarawy,ITA,"FW,DF",Roma,Serie A,19.3,13,13,11,15,44.0,40.0,37.5,,
2024,2324,Edoardo Bove,ITA,MF,Roma,Serie A,19.8,31,11,21,11,88.0,58.7,45.3,,
2024,2324,Mile Svilar,SRB,GK,Roma,Serie A,15.0,0,0,0,2,0.0,0.0,100.0,2.2,76.6
2024,2324,Leonardo Spinazzola,ITA,DF,Roma,Serie A,14.6,7,3,8,15,52.0,44.4,50.0,,
2024,2324,Rick Karsdorp,NED,DF,Roma,Serie A,13.2,18,9,13,16,33.0,66.7,71.4,,
2024,2324,Angeliño,ESP,DF,Roma,Serie A,12.7,11,12,11,37,40.0,57.9,62.5,,
2024,2324,Nicola Zalewski,POL,"DF,FW",Roma,Serie A,10.8,14,9,12,17,33.0,36.4,55.6,,
2024,2324,Houssem Aouar,ALG,"MF,FW",Roma,Serie A,8.4,11,4,5,2,26.0,25.0,47.6,,
2024,2324,Andrea Belotti,ITA,FW,Roma,Serie A,7.5,4,2,7,3,8.0,50.0,38.9,,
2024,2324,Zeki Çelik,TUR,DF,Roma,Serie A,7.5,16,8,12,25,26.0,56.0,30.0,,
2024,2324,Tommaso Baldanzi,ITA,"FW,MF",Roma,Serie A,5.8,5,0,2,4,14.0,100.0,0.0,,
2024,2324,Dean Huijsen,ESP,DF,Roma,Serie A,5.7,5,4,7,26,18.0,25.0,56.3,,
2024,2324,Chris Smalling,ENG,DF,Roma,Serie A,4.3,1,5,6,8,13.0,25.0,75.9,,
2024,2324,Sardar Azmoun,IRN,"FW,MF",Roma,Serie A,6.5,5,3,4,6,14.0,50.0,46.4,,
2024,2324,Tammy Abraham,ENG,FW,Roma,Serie A,2.7,1,0,1,4,4.0,0.0,54.5,,
2024,2324,Renato Sanches,POR,MF,Roma,Serie A,1.6,1,0,2,1,10.0,66.7,33.3,,
2024,2324,Riccardo Pagano,ITA,"MF,DF",Roma,Serie A,0.6,2,0,3,2,3.0,0.0,0.0,,
2024,2324,Ola Solbakken,NOR,FW,Roma,Serie A,0.3,0,0,0,0,0.0,0.0,0.0,,
2024,2324,João Costa,BRA,"MF,FW",Roma,Serie A,0.2,0,0,0,0,1.0,0.0,0.0,,
2024,2324,Niccolò Pisilli,ITA,MF,Roma,Serie A,0.1,0,0,0,0,0.0,0.0,0.0,,
2024,2324,Adam Marušić,MNE,DF,Lazio,Serie A,34.4,31,29,27,63,118.0,55.1,49.2,,
2024,2324,Felipe Anderson,BRA,"FW,MF",Lazio,Serie A,30.8,45,27,45,23,126.0,37.8,48.4,,
2024,2324,Ivan Provedel,ITA,GK,Lazio,Serie A,30.0,0,0,0,12,3.0,33.3,100.0,-1.7,73.9
2024,2324,Luis Alberto,ESP,MF,Lazio,Serie A,25.7,20,7,34,13,212.0,28.3,34.5,,
2024,2324,Mattéo Guendouzi,FRA,MF,Lazio,Serie A,26.3,15,21,24,24,119.0,42.9,32.4,,
2024,2324,Alessio Romagnoli,ITA,DF,Lazio,Serie A,26.8,18,29,29,115,87.0,66.7,58.5,,
2024,2324,Mattia Zaccagni,ITA,"FW,MF",Lazio,Serie A,21.7,16,21,26,15,55.0,42.9,47.8,,
2024,2324,Mario Gila,ESP,DF,Lazio,Serie A,20.1,14,20,27,69,93.0,55.9,40.3,,
2024,2324,Ciro Immobile,ITA,FW,Lazio,Serie A,18.4,9,5,9,11,39.0,21.4,33.3,,
2024,2324,Manuel Lazzari,ITA,DF,Lazio,Serie A,18.6,18,12,20,37,62.0,64.3,23.8,,
2024,2324,Patric,ESP,DF,Lazio,Serie A,17.9,8,6,15,44,72.0,44.4,34.6,,
2024,2324,Daichi Kamada,JPN,MF,Lazio,Serie A,17.2,36,18,24,7,96.0,53.8,15.8,,
2024,2324,Valentín Castellanos,ARG,FW,Lazio,Serie A,18.7,10,2,22,18,47.0,30.0,52.6,,
2024,2324,Nicolò Casale,ITA,DF,Lazio,Serie A,17.3,9,12,19,61,49.0,40.0,48.9,,
2024,2324,Nicolò Rovella,ITA,MF,Lazio,Serie A,14.6,28,23,27,29,56.0,44.4,55.0,,
2024,2324,Danilo Cataldi,ITA,MF,Lazio,Serie A,15.1,12,17,15,19,69.0,44.4,60.0,,
2024,2324,Gustav Isaksen,DEN,FW,Lazio,Serie A,11.9,3,4,11,4,21.0,11.1,36.4,,
2024,2324,Elseid Hysaj,ALB,DF,Lazio,Serie A,13.3,14,17,16,31,51.0,62.5,51.9,,
2024,2324,Matías Vecino,URU,MF,Lazio,Serie A,12.8,17,12,17,21,74.0,64.5,48.6,,
2024,2324,Luca Pellegrini,ITA,DF,Lazio,Serie A,8.7,13,9,7,20,46.0,52.9,65.0,,
2024,2324,Christos Mandas,GRE,GK,Lazio,Serie A,8.0,0,1,0,3,0.0,0.0,100.0,1.0,79.3
2024,2324,Pedro,ESP,"FW,MF",Lazio,Serie A,9.1,12,3,16,1,33.0,25.0,16.7,,
2024,2324,Pietro Terracciano,ITA,GK,Fiorentina,Serie A,33.0,1,0,1,8,0.0,33.3,100.0,5.2,77.0
2024,2324,Nikola Milenković,SRB,DF,Fiorentina,Serie A,27.9,21,27,22,95,81.0,61.1,79.9,,
2024,2324,Giacomo Bonaventura,ITA,MF,Fiorentina,Serie A,25.3,13,14,16,10,140.0,42.9,45.2,,
2024,2324,Cristiano Biraghi,ITA,DF,Fiorentina,Serie A,25.2,28,14,28,39,126.0,56.0,40.0,,
2024,2324,Lucas Martínez Quarta,ARG,DF,Fiorentina,Serie A,24.5,45,28,37,65,173.0,70.8,47.1,,
2024,2324,Arthur Melo,BRA,MF,Fiorentina,Serie A,22.1,30,18,27,8,133.0,61.9,50.0,,
2024,2324,Alfred Duncan,GHA,MF,Fiorentina,Serie A,20.1,21,10,26,12,128.0,45.5,47.3,,
2024,2324,Luca Ranieri,ITA,DF,Fiorentina,Serie A,21.9,9,28,24,63,95.0,61.5,52.6,,
2024,2324,Michael Kayode,ITA,DF,Fiorentina,Serie A,21.9,29,17,24,45,78.0,71.1,48.5,,
2024,2324,Nicolás González,ARG,FW,Fiorentina,Serie A,20.3,18,12,22,7,92.0,30.8,56.0,,
2024,2324,Lucas Beltrán,ARG,"FW,MF",Fiorentina,Serie A,18.0,14,2,28,11,49.0,55.0,27.5,,
2024,2324,Jonathan Ikone,FRA,FW,Fiorentina,Serie A,18.5,11,2,12,8,58.0,58.8,40.5,,
2024,2324,Rolando Mandragora,ITA,MF,Fiorentina,Serie A,17.6,11,9,14,18,93.0,45.5,44.3,,
2024,2324,Fabiano Parisi,ITA,DF,Fiorentina,Serie A,16.2,15,17,21,26,78.0,57.7,54.5,,
2024,2324,M'Bala Nzola,ANG,FW,Fiorentina,Serie A,17.2,8,0,10,22,29.0,85.7,43.1,,
2024,2324,Riccardo Sottil,ITA,FW,Fiorentina,Serie A,12.3,5,2,12,2,33.0,37.5,70.0,,
2024,2324,Christian Kouamé,CIV,FW,Fiorentina,Serie A,11.8,2,2,16,10,40.0,50.0,57.1,,
2024,2324,Andrea Belotti,ITA,FW,Fiorentina,Serie A,9.5,3,1,8,3,14.0,44.4,49.4,,
2024,2324,Antonín Barák,CZE,"MF,FW",Fiorentina,Serie A,8.9,2,2,5,3,33.0,42.9,37.1,,
2024,2324,Josip Brekalo,CRO,FW,Fiorentina,Serie A,7.2,6,1,7,0,25.0,18.2,20.0,,
2024,2324,Dodô,BRA,DF,Fiorentina,Serie A,5.8,3,5,2,11,39.0,40.0,66.7,,
2024,2324,Maxime Lopez,FRA,MF,Fiorentina,Serie A,7.9,9,2,3,6,43.0,50.0,40.0,,
2024,2324,Davide Faraoni,ITA,DF,Fiorentina,Serie A,4.3,4,5,3,14,17.0,45.5,36.4,,
2024,2324,Oliver Christensen,DEN,GK,Fiorentina,Serie A,4.0,0,0,0,1,0.0,0.0,0.0,-4.3,63.2
2024,2324,Gaetano Castrovilli,ITA,"FW,MF",Fiorentina,Serie A,3.4,0,2,2,2,10.0,16.7,60.0,,
2024,2324,Gino Infantino,ARG,MF,Fiorentina,Serie A,0.9,1,1,3,1,6.0,0.0,16.7,,
2024,2324,Yerry Mina,COL,"DF,MF",Fiorentina,Serie A,0.5,1,0,0,2,2.0,50.0,100.0,,
2024,2324,Pietro Comuzzo,ITA,"DF,FW",Fiorentina,Serie A,0.5,1,1,1,2,3.0,100.0,72.7,,
2024,2324,Lorenzo Amatucci,ITA,MF,Fiorentina,Serie A,0.2,0,0,0,0,2.0,0.0,50.0,,
2024,2324,Vanja Milinković-Savić,SRB,GK,Torino,Serie A,36.0,0,1,0,14,0.0,100.0,81.8,2.8,81.3
